,q1signal,q1signalRolling,lastsignal,position,adjClose,rtnSPY,cRtn-SPY,rtnPort,cRtn-Port
2018-10-25,6.171383672104016e-05,0.0009073698639837132,0.0016886068667541212,-1,259.6791334805,-0.017587381516901757,-0.012545258081750332,0.017587381516901757,0.2727631912403863
2018-10-26,3.600396773764142e-07,0.000987089170470858,0.001672584287033891,-1,255.112057488,-0.005540270606247177,-0.018016024563399458,0.005540270606247177,0.2798146437375286
2018-10-29,4.954597132848423e-06,0.0010234009722040198,0.001063785035339949,-1,253.6986676546,0.014818464337062576,-0.003464530043825298,-0.014818464337062576,0.2608497560812537
2018-10-30,4.380681744109453e-05,0.0010570394530917892,0.0010522938708436291,0,257.4580923136,0.010680808156344535,0.007179274131769331,0.0,0.2608497560812537
2018-10-31,0.00012983966944336858,0.0010570394530917892,0.0008089435697882381,1.0,260.2079528059,0.01064183571654942,0.017897510504193193,0.01064183571654942,0.2742675120487219
2018-11-01,0.00013493274393590083,0.0009296187203159336,0.0007406877415490448,1.0,262.9770430918,-0.005923000987034022,0.011868502544777337,-0.005923000987034022,0.26672002431711195
2018-11-02,0.00020757975041964987,0.000893491078910467,0.0009800385880326958,1.0,261.419429806,0.005516936996497579,0.01745091732205717,0.005516936996497579,0.2737084388834714
2018-11-05,0.00022688721682607394,0.000893491078910467,0.0014131518899184994,-1,262.8616643299,0.006327956399197365,0.023889302365194487,-0.006327956399197365,0.26564846741692705
2018-11-06,0.00021426583774116373,0.0007887422499595725,0.000770540930130907,1.0,264.52504148080004,0.021408839779015754,0.04580958439097915,0.021408839779015754,0.29274453267241296
2018-11-07,0.00023942497814628282,0.0007546143358399759,0.00019663435162969224,0.75,270.1882157114,-0.0018148820325448733,0.043911563366804796,-0.001361161524408655,0.2909848985536496
2018-11-08,0.0002162088110353016,0.000545434140328048,0.0003521805391070514,1.0,269.6978559733,-0.009768270944878532,0.03371435237334608,-0.009768270944878532,0.27837420827883097
2018-11-09,0.00019745604824478015,0.000545434140328048,0.0011772710107362764,-1,267.0633742429,-0.018685195852282455,0.014399197243934792,0.018685195852282455,0.30226088073302737
